X_1,X_2,Y
-7.856,-7.204,-18.127
-9.354,-14.391,-36.0
0.573,0.559,6.353
28.264,5.47,43.581
13.171,2.064,20.793
-20.578,5.962,-5.323
16.164,19.159,55.823
-5.59,-7.334,-19.194
-2.853,-3.752,-6.439
-2.897,6.566,12.513
-2.572,0.678,3.255
10.21,-0.56,15.002
21.956,3.869,32.25
11.921,-13.776,-13.574
10.112,10.518,36.997
-5.539,3.333,5.496
8.852,6.469,24.186
-2.293,-1.399,-3.843
-0.277,4.241,11.629
-2.817,8.364,17.642
9.301,-7.317,-3.004
-1.143,-3.334,-6.325
13.256,-7.229,1.804
-3.228,-4.369,-7.781
-8.169,-6.497,-16.112
-13.664,6.335,5.155
22.712,9.885,46.144
-5.112,-16.992,-35.611
5.343,-3.405,2.55
-9.993,8.061,10.079
-6.464,-10.739,-27.32
16.759,-3.362,13.415
-0.915,5.086,14.513
-4.587,-5.49,-16.543
-3.244,-14.588,-28.547
5.627,3.797,16.027
9.818,-7.441,-2.801
-15.413,16.722,18.193
-3.171,-4.058,-8.852
3.028,19.924,44.648
7.58,2.117,15.071
-10.712,17.352,25.718
-4.806,8.446,16.962
-7.403,0.287,-4.176
-13.099,10.44,11.242
-4.251,-0.115,-4.439
2.219,1.391,4.831
-1.478,-15.465,-29.106
21.766,16.708,57.099
-14.626,-0.855,-14.461
-12.461,16.065,22.174
-1.251,5.142,14.32
3.02,-16.275,-27.391
8.161,-12.243,-10.85
-3.114,0.712,-0.837
-3.168,-3.85,-8.734
13.947,-13.003,-10.833
7.274,-16.682,-23.588
-10.065,-13.037,-31.414
-14.008,-5.77,-23.718
-0.022,-21.843,-38.341
25.499,-23.432,-15.291
8.265,-11.172,-8.935
22.561,4.367,35.287
-14.295,-16.822,-44.396
-17.279,-18.29,-49.146
-0.714,-0.686,0.807
-1.54,-10.466,-19.677
-12.368,-7.799,-24.524
-6.733,-2.122,-10.234
-2.482,1.301,1.701
15.664,-8.877,1.201
-9.76,10.829,14.433
-13.808,-7.302,-25.387
-6.724,9.097,14.861
3.24,-0.55,7.748
-6.203,-2.356,-8.773
-1.825,-3.098,-4.164
7.347,-3.811,2.569
-0.241,-10.027,-15.68
6.527,0.484,14.587
12.741,9.999,33.911
-9.876,-20.932,-48.417
-13.714,3.16,-3.365
5.205,-11.062,-13.885
-29.329,-11.711,-50.552
14.67,4.894,28.893
23.636,-2.607,19.168
6.352,-5.265,-0.481
6.682,-31.964,-51.212
-6.827,4.665,5.025
8.276,-0.703,8.285
-19.997,-3.725,-24.075
5.249,-8.197,-5.595
2.411,-2.371,-0.041
5.526,-0.002,8.915
4.944,-3.062,0.551
4.153,3.049,10.375
11.176,-0.518,15.937
4.979,-26.041,-45.922
20.574,13.544,52.723
10.067,-13.349,-12.414
-9.045,-2.009,-11.733
2.685,3.636,11.968
2.771,19.656,44.286
7.381,3.78,19.287
-4.939,-11.602,-25.271
-4.265,-12.394,-25.217
-11.708,13.283,18.23
0.893,19.23,42.374
15.387,5.611,28.465
3.252,-6.634,-6.598
14.372,7.183,34.998
14.133,-14.685,-15.759
-10.097,-6.278,-19.461
8.997,20.79,54.498
-2.232,10.845,23.403
-5.283,0.635,-0.232
-12.735,3.059,-4.035
4.297,13.913,35.931
3.344,12.733,30.645
27.597,-3.363,22.625
-14.322,4.304,-5.3
8.738,-1.928,7.387
-5.48,4.134,6.182
-3.668,-7.801,-14.982
5.295,-15.189,-24.637
-3.013,2.005,3.512
0.486,3.181,8.723
5.504,-8.741,-8.916
2.088,-16.218,-28.767
-6.002,-0.003,-5.285
1.274,0.183,5.778
18.717,-5.831,10.851
-6.481,-0.072,-4.716
1.208,3.896,12.071
6.198,-7.583,-5.766
-19.044,11.503,6.199
-0.196,-0.451,1.284
0.098,0.663,5.231
3.842,13.785,34.731
-3.937,-0.45,-0.732
5.559,-13.322,-18.58
-3.967,13.105,23.283
-6.974,4.075,5.205
-5.368,8.249,15.445
0.042,-0.229,3.363
-11.931,-4.494,-19.198
-13.534,16.768,22.664
-9.523,-15.252,-35.889
7.159,5.894,21.995
-4.38,-11.787,-25.667
-14.948,-6.085,-22.22
-11.714,-10.294,-27.968
15.415,13.168,45.154
8.512,-6.875,-4.193
0.192,8.204,19.446
-4.566,6.494,14.041
4.619,3.148,13.481
1.829,-4.444,-4.932
-4.343,-6.133,-13.983
1.726,8.876,22.928
-11.507,11.134,13.717
11.99,-7.359,-1.33
8.046,-2.535,3.166
-0.179,-2.884,-3.152
-6.794,7.75,12.727
8.141,8.787,28.222
-3.938,-13.36,-28.711
-4.29,5.457,8.927
0.847,-2.532,-1.943
-10.213,-6.041,-17.929
-12.389,-5.143,-19.381
-9.532,-3.556,-13.015
11.212,-1.825,12.204
-14.675,14.035,16.447
-12.879,-7.277,-23.095
2.815,-12.919,-20.263
14.584,5.859,29.236
11.861,-8.854,-2.41
-1.324,3.904,9.582
10.415,3.981,20.527
18.99,5.139,32.331
12.776,11.334,40.69
-5.146,-8.92,-20.374
15.996,-4.18,12.064
-2.682,15.111,30.784
4.467,-10.738,-15.886
-11.812,8.573,7.779
10.317,-1.226,12.779
9.674,-5.433,4.864
14.877,-4.339,9.517
-13.27,-5.622,-22.67
-0.666,-19.308,-36.91
-1.677,2.182,5.828
13.1,2.034,23.057
-19.658,-11.476,-38.479
19.817,3.004,30.374
-5.804,3.918,4.409
16.143,8.114,34.143
17.571,-8.502,3.556
6.673,17.974,45.796
9.029,-6.902,-2.981
-5.704,3.194,7.236
-9.512,0.129,-5.044
12.84,4.352,24.19
0.039,-11.617,-17.386
20.0,-5.876,11.41
4.165,-1.562,4.829
-0.71,-11.465,-20.477
3.377,-6.283,-4.88
-9.547,8.084,7.975
12.376,-15.379,-16.91
-6.624,-4.602,-10.804
-8.772,-0.363,-7.152
10.027,-5.954,1.874
2.065,-10.675,-16.236
-7.128,-1.743,-8.699
11.975,-5.351,4.467
-22.891,1.676,-17.276
-4.502,-4.81,-11.232
-7.529,4.559,3.663
-8.257,10.328,16.846
-0.192,-13.786,-23.742
1.344,-6.636,-10.126
-2.24,-16.707,-32.453
-7.74,-8.519,-20.057
15.78,-16.778,-14.944
0.884,-4.569,-2.566
-9.065,8.105,12.099
-10.06,2.571,-2.93
-14.857,8.471,4.236
27.553,3.411,38.568
3.343,5.355,16.138
1.427,5.151,13.753
16.937,-4.465,13.656
10.418,-23.609,-32.145
7.942,-12.859,-13.7
27.137,16.42,61.836
10.646,-17.273,-18.903
1.307,4.66,12.628
7.798,-22.687,-35.493
1.398,10.118,22.189
-10.963,-2.813,-13.037
-9.856,-3.125,-12.486
20.557,9.969,41.882
3.267,15.247,38.072
5.281,-5.804,-3.177
-27.244,-0.767,-27.529
10.426,-5.596,0.233
-9.84,-8.099,-21.345
4.468,-7.92,-11.122
-6.991,5.486,9.011
4.692,26.9,61.148
-15.662,14.937,15.394
8.495,-3.218,6.223
3.351,-8.681,-10.171
-2.765,-5.66,-9.887
-8.321,-7.403,-22.407
5.677,-10.004,-10.969
-1.45,-0.321,2.981
4.483,8.311,22.946
-7.34,5.129,6.52
-2.731,3.165,5.97
-0.519,4.537,12.362
-8.388,5.701,8.396
12.872,-8.539,-4.03
2.428,15.404,36.868
-3.323,3.298,6.359
12.342,-6.042,4.644
8.949,-3.608,3.269
15.655,-2.644,14.941
8.317,-16.008,-20.738
23.614,-11.504,5.294
-5.903,-6.685,-16.136
19.887,11.078,41.997
-0.458,1.61,7.89
2.256,-6.01,-5.37
8.226,4.096,20.223
-0.119,-17.32,-31.921
-2.254,4.871,8.546
-6.358,9.763,18.241
9.814,0.341,12.793
13.57,1.89,19.265
0.448,5.776,12.739
8.923,-8.762,-4.282
26.384,21.73,70.663
16.635,-0.446,18.891
7.112,9.489,29.206
-5.934,6.347,13.418
9.086,-1.052,10.523
5.756,-5.371,-1.553
-18.894,-12.03,-40.492
2.605,-2.749,0.4
11.069,-4.192,7.637
-11.236,1.244,-5.701
8.888,-16.655,-22.486
-0.294,-2.102,-0.797
12.382,-5.165,5.588
-9.583,-4.266,-14.885
-8.846,-1.328,-7.74
8.884,-22.197,-33.796
0.776,-12.977,-21.687
-1.519,-1.179,1.609
-13.136,-12.257,-33.858
15.758,1.204,20.672
11.727,9.974,35.423
-5.557,-4.747,-11.819
-4.527,-5.62,-11.571
19.982,10.056,43.17
13.483,6.806,27.355
5.512,8.812,27.036
3.235,-14.802,-22.553
4.954,-7.082,-4.587
18.556,-3.21,16.012
16.921,0.856,22.523
5.853,3.582,16.698
3.458,-10.812,-14.179
2.949,4.794,16.922
1.114,5.112,14.191
-15.028,-7.232,-26.674
-1.317,-4.186,-7.475
3.597,-2.279,2.333
4.328,-10.777,-15.734
17.837,-4.439,11.419
-1.03,22.978,49.743
-15.712,8.404,3.463
2.274,15.069,35.616
10.347,-6.467,-2.249
-3.762,-13.585,-27.432
19.842,3.525,30.86
-21.959,-7.086,-32.41
-4.076,-0.818,-2.744
-4.637,1.472,1.45
-14.72,-9.064,-30.775
7.447,-3.738,4.131
4.881,-1.284,5.657
5.772,15.497,39.773
4.126,-0.039,5.708
-0.039,7.234,17.647
-8.311,4.365,4.53
-0.441,-5.892,-9.093
-3.546,-10.848,-23.611
12.78,17.756,50.216
-14.253,23.072,34.127
-5.849,14.901,27.047
19.123,16.869,54.61
-18.205,-16.779,-49.135
-1.209,-15.349,-27.875
9.773,22.982,59.154
7.154,-10.6,-12.799
0.428,8.574,20.068
-5.657,-3.127,-10.239
7.611,-4.754,0.171
-0.505,-3.243,-4.753
1.861,1.867,6.151
-7.717,5.59,6.004
4.051,-5.523,-3.678
10.295,19.736,50.605
-4.616,-3.002,-7.002
0.969,-3.674,-1.831
6.633,-3.222,3.131
-1.082,21.838,45.935
1.141,1.198,5.771
-11.662,-17.242,-43.707
8.612,-16.604,-24.372
25.932,7.123,44.737
0.711,16.379,37.084
4.793,-8.532,-6.822
-4.489,-0.533,-1.165
9.935,-6.137,-0.3
11.419,1.584,17.379
13.689,15.017,46.517
-14.607,-12.346,-36.411
-3.861,2.05,0.223
3.233,2.226,9.142
-4.863,-8.347,-19.419
5.954,-2.512,3.617
17.071,1.372,21.854
-7.607,4.036,3.403
-8.953,-17.209,-40.379
1.271,1.608,9.627
0.267,1.166,5.092
5.179,7.994,27.184
0.006,-2.289,0.456
9.064,-21.605,-31.639
-2.346,-12.768,-22.276
-1.786,19.858,41.816
13.14,0.104,17.174
16.093,-0.206,17.675
1.02,-10.783,-16.133
-1.479,9.516,22.547
-14.741,-9.059,-31.718
0.945,10.566,24.514
-13.974,10.154,8.163
12.78,12.14,38.617
-19.598,-3.658,-22.869
-7.111,22.919,41.383
-1.004,-1.719,0.046
-0.569,2.761,8.627
1.452,6.332,16.419
3.173,6.675,19.983
4.711,-0.97,8.53
8.76,-27.291,-42.207
-14.003,-3.395,-16.727
21.358,-20.281,-15.414
5.835,2.668,12.591
6.877,8.726,24.58
-6.832,0.196,-5.626
13.215,-11.181,-7.387
4.837,-4.682,-2.8
1.331,8.198,21.627
-5.836,5.967,9.967
0.496,12.121,25.417
-2.032,-5.783,-10.009
0.345,10.407,21.535
13.782,3.78,24.982
5.678,-10.411,-13.548
-8.578,-18.586,-42.431
6.675,-17.576,-26.597
10.683,-6.252,1.906
-1.752,-1.999,-2.302
-5.508,-18.665,-41.595
-2.982,5.661,11.202
14.279,10.647,41.626
-2.744,-3.304,-6.025
-4.55,-17.535,-35.14
7.817,-4.683,3.686
-25.718,-1.195,-24.883
2.897,0.126,6.929
-14.061,-1.669,-15.459
4.905,8.06,23.116
10.904,-2.629,8.731
-0.41,2.439,9.269
2.849,17.59,40.254
7.833,19.113,47.617
8.505,10.895,33.593
14.551,-7.893,1.714
-3.609,4.855,10.844
9.018,6.25,22.772
-5.134,-9.758,-20.243
3.983,3.97,14.01
11.137,-3.914,6.27
11.568,2.725,21.208
-5.728,-3.348,-10.72
14.573,-1.206,15.829
-0.531,-11.268,-19.983
16.96,-12.371,-5.546
-3.607,-5.359,-12.959
0.4,-1.019,-1.874
2.957,2.011,11.97
7.083,-2.801,3.358
6.358,8.194,25.078
-3.05,-10.095,-18.899
2.198,7.523,19.81
-8.873,-4.36,-16.538
-9.356,-10.124,-26.11
-6.961,0.333,-1.337
19.406,-17.403,-12.792
14.206,3.36,24.87
2.269,11.058,28.621
14.411,-4.688,10.391
5.294,-18.163,-28.939
-0.763,3.685,7.023
-15.609,-4.932,-22.315
15.836,-8.903,3.37
9.769,-10.469,-7.107
13.783,-2.561,11.773
-1.183,7.19,17.56
-12.994,-1.268,-14.381
7.977,7.133,25.37
7.295,-17.629,-23.296
2.749,-22.512,-42.194
-7.936,-10.564,-28.764
-4.891,-8.134,-19.294
-4.645,-19.364,-41.392
3.235,-18.56,-29.644
18.974,3.547,28.556
0.287,-9.976,-17.386
-6.963,-3.941,-11.408
-7.544,-6.821,-19.772
18.059,7.066,33.418
10.263,-15.995,-17.83
15.523,7.776,33.618
-3.3,15.406,30.899
-2.181,5.035,9.934
-16.718,-14.665,-44.479
1.689,-0.474,1.76
-11.002,-11.448,-31.071
-18.214,14.416,15.701
-9.188,-22.54,-50.868
4.463,-3.349,0.897
11.392,9.952,33.254
-18.501,-11.159,-37.176
-7.564,11.623,18.48
-2.06,-10.349,-20.757
-14.914,4.107,-6.983
-11.177,-3.405,-14.532
-8.126,-6.548,-19.928
-7.462,-29.009,-63.994
-3.602,-1.798,-3.28
10.589,2.436,18.337
-7.394,-18.081,-38.727
22.892,-2.872,19.953
-2.733,-3.133,-7.072
-6.054,-18.768,-42.388
6.177,-0.94,6.396
9.946,14.599,45.547
24.036,-7.142,15.585
-2.215,15.203,31.39
-15.24,10.541,9.599
-1.593,0.108,2.135
5.441,-2.876,2.236
-18.473,-7.791,-28.892
-0.037,2.367,7.532
-0.624,-0.368,-0.881
-11.226,-6.041,-20.739
3.02,-9.319,-12.857
4.497,5.458,19.095
0.577,-10.647,-15.294
4.032,-7.299,-8.914
-2.391,-8.363,-16.073
-0.805,17.216,36.985
-4.649,16.312,27.236
3.805,-9.09,-12.47
0.9,2.491,10.426
7.471,-10.967,-10.963
-4.87,2.582,5.55
-1.7,22.935,47.165
-2.693,5.462,10.106
0.607,9.767,23.013
19.565,-10.156,4.098
10.548,-0.343,12.195
-17.577,12.619,12.895
-3.135,9.065,17.37
-2.77,-0.863,-3.332
9.33,-20.277,-30.491
3.894,-6.376,-6.876
-3.066,14.891,28.612
14.664,-16.214,-12.923
1.251,7.677,20.658
-8.143,2.741,1.059
8.884,-9.699,-8.209
-3.712,11.36,22.04
7.408,5.508,22.07
2.661,15.993,34.802
20.415,15.902,56.526
-1.698,6.566,16.702
5.012,7.849,24.348
-11.426,-14.438,-38.778
12.721,-13.651,-9.632
5.495,-2.145,3.374
22.724,-2.762,19.175
24.515,-1.45,21.841
7.071,-4.993,-0.104
9.13,3.758,19.261
18.381,-10.055,0.258
10.665,-12.618,-12.877
-26.605,-0.234,-23.587
7.327,9.291,30.268
-2.319,-5.624,-12.029
2.886,3.359,14.889
-9.498,4.374,3.389
-10.638,-15.572,-40.059
4.395,-6.989,-6.201
-5.706,-5.884,-13.054
-8.432,-7.264,-21.059
2.005,5.712,17.429
-3.259,7.286,15.191
-10.86,-4.998,-17.091
-2.37,-2.115,-4.206
-11.528,-10.875,-27.618
6.9,20.809,52.238
-16.857,9.635,4.508
14.66,0.296,19.919
-11.084,4.167,-1.036
1.307,-13.912,-23.467
-5.98,-6.06,-14.653
5.582,10.649,29.561
-15.885,19.844,26.656
-1.902,-10.882,-22.618
19.748,-1.74,18.154
0.631,-5.323,-8.378
-0.76,1.64,3.835
-2.824,-6.397,-13.236
-6.105,-19.565,-43.352
5.0,-2.272,4.157
-1.217,-3.748,-4.631
-13.682,10.16,7.566
-1.488,-4.62,-8.486
15.573,-9.367,-0.119
0.503,6.031,17.407
-13.306,-8.383,-26.63
0.212,-2.855,-2.637
-6.418,7.688,12.048
7.331,-11.094,-14.172
-11.932,-5.894,-23.467
0.721,-14.256,-25.572
2.042,18.188,40.692
9.112,-1.006,7.231
-0.509,-4.266,-6.09
-5.505,1.256,2.202
8.193,-5.357,-1.358
-0.971,11.467,24.191
-4.636,4.154,6.899
0.686,2.881,10.802
1.571,-0.049,4.378
-0.971,0.497,3.813
-2.803,-9.226,-16.891
-8.901,-3.857,-15.528
12.086,8.723,34.367
-7.292,19.883,35.047
35.695,-5.163,29.936
9.754,-27.498,-44.818
-8.744,8.782,10.947
1.516,-3.884,-2.984
9.926,-7.815,-1.377
-9.892,0.06,-7.498
-7.166,-4.718,-14.289
-10.921,-21.354,-51.814
4.938,6.776,21.086
-5.832,-4.588,-11.422
21.246,-2.859,18.244
-11.024,-10.728,-30.585
-7.102,-1.921,-8.435
5.029,19.361,48.761
0.557,-13.845,-24.246
5.001,-15.231,-20.493
-11.389,2.788,-0.104
1.43,-5.621,-5.296
-7.948,-13.742,-34.107
-12.858,-11.617,-34.3
12.937,3.952,24.027
18.058,-3.86,13.575
-6.818,12.708,22.023
6.181,24.959,60.406
-2.956,0.908,1.45
8.083,-5.102,0.422
12.16,-8.909,-1.777
-1.18,2.35,5.925
-4.771,-8.827,-21.271
5.838,7.49,22.525
-0.536,18.388,37.037
-12.46,3.976,-2.894
6.703,2.681,12.593
-4.945,-5.251,-12.371
-8.512,0.787,-4.057
-4.169,0.511,-0.793
8.208,-2.422,8.529
-6.119,-3.812,-9.237
-5.135,7.391,12.91
-10.597,4.74,2.655
8.391,-0.866,9.789
4.148,-13.113,-18.686
4.58,-5.472,-2.755
-4.475,-8.07,-15.816
15.572,3.47,25.462
-8.567,3.323,1.958
-0.092,-3.006,-3.055
17.8,-16.338,-12.562
9.809,5.131,23.712
0.128,2.834,10.011
8.582,19.77,48.304
-25.354,-11.529,-42.897
11.638,-19.667,-26.997
-2.639,-6.836,-13.327
6.567,-10.446,-9.956
-7.66,-10.981,-28.542
3.505,17.027,42.538
-7.763,-3.977,-15.216
3.651,4.177,15.759
16.94,12.636,45.081
-8.426,-3.589,-11.047
-2.471,12.526,26.79
8.489,-14.664,-20.611
6.948,-16.401,-24.429
0.805,-5.956,-8.663
-12.604,-10.963,-30.73
-3.509,-16.196,-34.037
1.037,3.447,10.755
6.512,-11.239,-10.897
9.678,-0.47,10.529
7.329,5.975,21.128
-11.97,-4.27,-16.68
3.82,13.192,33.094
2.075,-7.385,-9.346
-13.341,-7.101,-23.322
5.888,-22.257,-35.776
-17.15,-18.284,-52.851
-13.194,7.556,3.634
-0.212,-23.665,-44.908
0.563,1.033,6.606
18.033,-5.338,10.07
28.051,-2.405,27.0
3.558,-20.706,-34.331
6.953,-5.085,-0.949
10.397,1.472,14.265
-5.726,-22.791,-48.666
-10.929,7.244,9.115
8.572,2.228,16.662
-18.128,12.261,9.761
5.692,-7.71,-4.485
-6.213,0.718,-3.024
-3.8,9.385,18.576
7.273,-8.109,-8.17
14.177,-2.026,13.107
-1.432,-10.248,-21.004
1.713,16.056,34.616
23.332,21.382,69.289
6.102,20.644,48.972
0.696,-30.029,-56.015
18.926,0.528,24.695
2.688,0.891,6.784
8.438,-2.375,5.774
3.465,-10.297,-14.219
0.508,3.251,10.796
-14.948,-15.783,-44.28
6.973,16.577,43.083
-2.875,-10.196,-19.85
12.923,-10.737,-6.776
26.884,4.041,37.718
1.755,11.124,26.149
-4.726,-8.561,-18.844
1.044,4.16,12.446
-3.626,-13.908,-27.627
-22.391,-15.777,-50.136
7.046,-0.32,8.488
10.96,-1.789,14.215
10.063,3.991,22.555
2.052,-1.247,1.408
4.617,0.798,8.205
-2.252,-18.916,-37.734
5.782,-5.394,-2.436
14.768,-6.617,7.207
2.778,-11.533,-15.789
-13.81,2.626,-5.567
16.837,-1.366,16.444
15.757,-14.367,-9.89
19.299,-10.067,-0.019
0.123,5.2,15.475
-6.361,-0.007,-4.614
-1.685,-22.316,-43.875
-12.98,-19.551,-48.61
-8.831,1.153,-2.554
10.934,-0.706,13.017
-6.186,-7.117,-17.874
15.537,10.195,39.188
17.339,8.848,38.264
-11.655,-2.365,-12.831
10.234,3.902,19.871
1.407,5.917,15.674
12.057,-16.075,-18.425
2.043,3.483,13.821
0.533,-7.24,-9.281
-1.571,-6.289,-11.176
-0.355,-6.461,-10.092
3.955,-3.338,0.446
-7.275,4.983,5.951
-3.371,8.143,17.486
-3.145,-2.847,-8.356
8.265,-5.53,0.414
3.896,-9.569,-12.096
-7.926,12.543,19.698
-24.891,-4.581,-31.093
-10.564,10.747,14.024
13.83,-12.775,-9.438
-10.375,-4.855,-18.691
-10.604,-2.19,-11.737
-14.336,2.356,-8.988
3.34,-15.999,-27.372
0.168,-1.751,1.281
14.198,8.572,34.457
-2.949,15.002,31.582
-12.682,2.508,-6.367
-3.244,22.556,45.523
-8.562,1.437,-0.12
2.759,10.639,25.403
0.659,3.829,12.481
9.931,2.179,16.305
-14.046,3.434,-3.666
-12.891,0.954,-7.71
6.718,-8.101,-7.414
14.621,-16.684,-15.973
-16.495,-2.762,-19.293
-0.279,-11.445,-18.955
1.085,-4.348,-2.504
4.458,6.096,18.597
17.852,12.579,44.456
-12.482,12.501,14.673
-1.665,16.269,34.805
9.344,15.82,43.171
1.29,1.217,7.443
16.957,6.116,31.768
-10.535,-2.684,-12.792
3.738,-5.978,-3.508
-11.694,-17.386,-43.345
1.671,1.613,7.986
4.256,0.099,6.665
4.438,-7.148,-5.704
11.748,-0.435,12.035
6.658,0.825,11.649
4.106,6.141,19.465
-1.672,4.816,13.828
7.953,-2.494,3.117
-2.875,3.924,7.642
1.307,-4.596,-5.612
11.908,-5.079,6.232
2.462,5.914,19.272
17.674,-1.312,20.049
-4.305,9.22,16.625
9.376,-2.625,5.089
-11.117,-4.514,-19.304
-5.43,-5.605,-12.745
-8.644,9.148,13.5
-0.89,-7.718,-12.333
3.366,-5.408,-4.443
-1.697,-3.47,-4.87
3.709,7.972,24.464
1.253,4.214,12.612
-0.6,4.969,12.277
14.074,-5.417,3.479
-5.787,-10.333,-25.189
-0.223,6.41,14.078
-9.924,-12.698,-31.377
9.796,7.352,29.913
1.229,-4.066,-3.622
-2.075,-2.132,-2.759
-15.838,-1.005,-12.679
-5.153,-16.821,-35.386
8.272,4.797,19.917
-15.15,-5.109,-21.719
5.322,-6.989,-6.801
-12.533,-19.466,-48.269
-7.889,4.928,1.895
16.981,-9.014,1.743
-6.858,0.432,-1.513
-3.92,12.651,22.236
-2.259,-11.572,-22.298
-14.775,6.641,1.765
-21.377,-5.268,-31.259
-2.688,-13.275,-27.992
15.476,-10.166,-1.254
-8.242,-21.071,-49.757
-11.003,-17.234,-42.807
1.717,-3.469,-2.104
12.174,-0.463,16.694
7.865,-8.129,-4.726
16.852,-4.154,12.547
-8.152,-7.276,-20.503
19.612,5.99,35.397
-11.175,-28.384,-64.685
6.647,4.868,18.377
-5.178,1.315,2.279
3.946,-0.482,5.343
-5.082,24.013,46.526
-5.912,1.068,-0.313
-2.456,-3.453,-5.982
4.274,-4.394,-1.824
-9.725,-8.208,-22.457
19.427,-2.177,18.709
4.951,-3.08,0.483
7.216,-6.95,-4.972
4.293,2.447,12.132
3.057,2.936,12.76
6.372,-4.902,0.392
-3.835,7.988,13.167
-0.495,-2.377,-0.682
3.018,4.67,12.76
-1.612,1.909,5.446
-23.493,-13.55,-49.687
-2.898,7.513,15.336
-3.097,6.4,11.657
-7.827,2.157,-1.049
11.052,0.922,17.652
3.001,0.1,5.119
3.74,4.74,16.847
-2.946,-2.647,-5.854
-8.78,-1.058,-7.054
11.719,2.561,21.436
3.914,18.838,44.542
-10.867,-2.353,-13.822
-2.286,6.045,10.785
9.265,7.697,28.383
2.948,-12.802,-15.682
19.98,-5.641,11.316
-0.816,-1.939,-2.557
-6.019,-10.169,-25.576
10.991,-5.025,5.955
-1.954,-4.864,-9.337
9.216,0.757,14.123
0.965,5.339,13.991
4.73,8.609,24.229
-14.315,-4.382,-19.414
12.402,4.735,24.731
-14.688,-3.349,-19.51
1.385,10.19,24.579
-4.521,-1.913,-5.329
-4.03,10.467,22.707
6.153,5.618,19.01
-10.221,-8.932,-28.381
-20.454,-35.571,-86.309
15.695,3.336,24.444
-0.451,-4.632,-7.489
3.944,6.047,16.552
0.386,-10.381,-18.618
-7.766,-10.437,-27.391
17.594,7.165,34.567
4.313,-11.685,-17.228
7.632,23.14,56.823
-11.911,1.646,-6.146
-3.866,1.282,2.27
4.613,3.142,14.724
-0.67,11.865,24.897
-7.882,4.839,5.833
7.688,12.184,38.174
-19.995,-8.189,-33.81
-11.008,-9.75,-29.168
4.395,2.015,9.936
-16.493,-9.751,-33.891
-15.143,-4.349,-19.651
10.868,0.768,14.389
-4.378,4.836,6.872
-22.487,2.193,-13.535
2.788,13.537,33.576
-14.713,6.819,0.73
10.74,12.053,35.868
-2.378,12.077,23.216
0.3,2.041,8.592
0.228,-6.281,-9.004
-10.619,1.213,-4.606
3.097,5.017,17.504
0.612,-8.627,-13.331
17.156,-19.785,-20.556
25.849,-12.089,4.957
-5.671,-1.951,-5.698
-5.223,-4.16,-10.032
-6.65,-12.871,-29.526
-1.6,-4.581,-7.402
6.139,-6.485,-6.081
-8.624,-17.151,-40.286
-0.694,-2.159,-0.449
9.08,-2.933,4.931
-9.435,7.115,7.426
-5.172,7.476,15.612
-12.288,-1.485,-13.151
4.618,9.0,28.047
12.383,11.499,37.754
7.952,14.604,40.0
21.85,2.03,29.649
-3.359,10.025,20.085
-0.926,-3.531,-5.973
-3.061,13.755,30.404
-0.818,12.237,26.314
7.769,-9.481,-9.709
2.19,-5.786,-7.429
-10.592,26.417,45.686
10.788,-5.161,1.516
7.082,3.082,16.605
-9.782,2.558,-2.799
12.911,-0.668,14.027
15.591,4.314,25.804
2.507,-5.656,-6.686
8.155,-4.299,3.462
15.094,6.29,31.622
1.845,-3.238,-1.066
2.394,-1.793,3.041
-14.732,4.821,-1.053
24.743,3.565,36.059
-10.59,-2.571,-12.259
-19.548,-6.676,-30.189
-2.267,-5.07,-9.645
-17.056,-3.216,-19.852
-8.123,9.028,12.13
9.313,1.098,10.58
-8.324,3.01,0.366
0.514,-2.651,-1.283
5.711,-14.673,-19.519
16.097,18.143,55.212
12.724,1.208,19.15
-2.619,-13.615,-24.294
17.038,24.755,69.086
12.502,2.302,18.461
3.58,2.343,11.94
-9.655,-8.088,-25.916
-6.13,16.625,29.483
-4.708,-16.936,-36.188
18.454,8.419,37.346
9.031,-1.561,9.23
15.338,2.105,21.321
6.505,13.753,33.774
13.518,-7.242,3.719
-13.951,-1.784,-13.005
4.074,-25.167,-44.544
7.337,-4.182,0.92
10.396,-14.37,-14.956
-16.861,-8.163,-28.81
-2.334,13.622,27.692
-0.912,-8.825,-15.029
-20.068,-6.122,-32.762
-8.778,-22.832,-52.718
-4.606,10.731,23.0
3.336,-8.929,-12.215
0.579,5.574,14.452
0.579,-7.631,-13.913
0.135,-17.961,-33.57
-17.499,-20.018,-56.264
8.729,-4.413,3.613
-0.568,-1.179,-1.488
0.494,4.664,11.86
-9.697,0.267,-5.902
8.827,-6.546,-3.833
2.957,-2.276,2.858
-7.534,-7.441,-18.703
-2.203,-1.534,-2.369
13.706,-2.771,10.165
-0.554,-21.719,-44.19
-6.383,-2.181,-9.756
-12.739,2.476,-4.817
-6.384,3.142,4.074
5.84,-0.533,6.257
-22.07,-5.101,-27.151
1.496,5.927,17.459
17.432,-13.018,-6.394
11.836,-2.387,9.78
-1.908,2.922,9.701
0.436,2.535,7.764
8.106,2.377,16.389
19.03,11.034,43.965
15.452,0.557,17.752
-4.813,-6.895,-15.479
-3.99,-3.712,-7.892
-14.884,-11.177,-35.944
-8.558,18.0,34.173
-20.995,-5.355,-31.726
7.971,-4.982,1.274
-2.605,-9.964,-19.957
